,start,end,label,label_text
728,59284,59303,PER,Herrn von Brambilla
729,59394,59410,PER,Hr. Hofr. Gruner
730,59440,59455,PER,H. v. Brambilla
731,59496,59500,LOC,Wien
732,59578,59602,ORG,Professoren der Akademie
733,59552,59568,PER,H. von Brambilla
734,59578,59602,MISC,Professoren der Akademie
735,59673,59686,MISC,Pasquillanten
736,59848,59852,PER,Verf
737,59896,59900,LOC,Wien
738,59913,59931,PER,Hr. Hofrath Gruner
739,60156,60202,MISC,"Nitter und der Knappe, ein altes Liedlein ohne"
740,60203,60214,MISC,Dissonanzen
741,60216,60222,LOC,Nürnb.
742,60223,60227,TIME,1787
743,60251,60277,MISC,"Affenland, oder der Doctor"
744,60278,60289,MISC,Fan-saro-ne
745,60251,60260,LOC,Affenland
746,60271,60289,PER,Doctor Fan-saro-ne
747,60326,60330,TIME,1787
748,60379,60383,LOC,Wien
749,60460,60464,PER,Verf
750,60522,60527,PER,Manne
751,60625,60627,PER,er
752,60642,60675,MISC,Oesterreichischen Wundarzneykunst
753,60642,60659,LOC,Oesterreichischen
754,60760,60786,PER,Leibwundarzt von Brambilla
755,60837,60839,PER,er
756,60916,60918,PER,er
757,60961,60964,PER,ihn
758,60969,60976,PER,Monarch
759,60969,60976,ORG,Monarch
760,61074,61085,PER,dieser Mann
761,61360,61385,EVENT,Krankheit des H. K. v. K.
762,61374,61385,ORG,H. K. v. K.
763,61374,61385,PER,H. K. v. K.
764,61466,61481,PER,H. Hofr. Gruner
765,61485,61489,LOC,Jena
766,61586,61588,PER,er
767,61673,61713,PER,von ihm angestellte botanische Professor
768,61825,61831,MISC,Doctor
769,61832,61874,MISC,Simio-Midas oder der Verf. des Affenlandes
770,61825,61843,PER,Doctor Simio-Midas
771,61853,61874,PER,Verf. des Affenlandes
772,61863,61874,LOC,Affenlandes
773,61880,61906,ORG,medicinisch⸗facultätischen
774,61918,61922,TIME,1787
775,62095,62097,PER,er
776,61943,61952,PER,Verfasser
777,62225,62227,PER,er
778,62301,62303,PER,er
779,62501,62506,PER,Leser
780,62501,62506,MISC,Leser
781,62651,62655,PER,Verf
782,62671,62673,PER,er
783,62836,62840,LOC,Wien
784,63015,63021,MISC,Presse
785,63015,63021,ORG,Presse
786,63067,63074,MISC,Simio -
787,63075,63122,MISC,Midas nebst unparteyischen Anmerkungen über die
788,63060,63122,PER,V. des Simio - Midas nebst unparteyischen Anmerkungen über die
789,63123,63159,MISC,florirende Chie rurgie im Affenlande
790,63123,63159,PER,florirende Chie rurgie im Affenlande
791,63149,63159,LOC,Affenlande
792,63189,63193,TIME,1787
793,63220,63221,PER,V
794,63282,63285,PER,Rec
795,63691,63711,ORG,Militair des Kaisers
796,63704,63711,PER,Kaisers
797,64333,64366,ORG,medicinischchirurgischen Akademie
798,64317,64366,EVENT,Einrichtuug der medicinischchirurgischen Akademie
799,64560,64579,PER,Ritter v. Brambilla
800,64725,64774,MISC,"Gutmüthige Bemerkungen, oder Beyträge zur Chronik"
801,64779,64790,LOC,Affenlandes
802,64796,64806,ORG,Zeckinoviæ
803,64796,64806,PER,Zeckinoviæ
804,64779,64806,MISC,"Affenlandes, von Zeckinoviæ"
805,64838,64842,TIME,1787
806,64903,64911,ORG,Akademie
807,64855,64859,PER,Verf
808,65494,65505,MISC,Wachsfabrik
809,65637,65645,MISC,Savoyard
810,65782,65786,PER,Verf
811,65844,65898,PER,"jenen Professor, der alle Krankheiten durch den Geruch"
812,65899,65912,PER,unterscheidet
813,66035,66038,PER,M.K
814,66091,66118,PER,Stifters des Jlluminatismus
815,66104,66118,ORG,Jlluminatismus
816,66231,66258,ORG,hochwür digsten Ordinariats
817,66260,66277,ORG,Münch. und Augob.
818,66260,66266,LOC,Münch.
819,66271,66277,LOC,Augob.
820,66278,66282,TIME,1787
821,66361,66370,LOC,in Bayern
822,66326,66337,ORG,Jlluminaten
823,66346,66360,ORG,Jlluminatismus
824,66582,66585,PER,wir
825,67021,67024,PER,wir
826,67391,67394,PER,wir
827,67679,67716,PER,Professor der Theologie in Jngolstadt
828,67641,67653,PER,Hr. Stattler
829,67655,67663,MISC,Exjesuit
830,67706,67716,LOC,Jngolstadt
831,67760,67764,PER,Verf
832,67812,67820,PER,Stattler
833,67891,67902,PER,Weishaupt's
834,68180,68183,PER,wir
835,68185,68188,PER,wir
836,68909,68913,PER,A. A
837,68938,68990,MISC,"Carl Andreas Berghäusers Schäfergedichte, und andere"
838,68991,69002,MISC,Näschereyen
839,68938,68962,PER,Carl Andreas Berghäusers
840,69004,69008,LOC,Wien
841,69025,69029,PER,Verf
842,69031,69035,TIME,1788
843,69052,69060,PER,H. Verf.
844,69397,69401,PER,Verf
845,69588,69593,MISC,Zoten
846,69676,69690,MISC,attisches Salz
847,69789,69800,PER,Hr. Verfas.
848,70019,70027,PER,H. Verf.
849,70062,70077,MISC,Schäfergedichte
850,70437,70443,MISC,Catull
851,70445,70451,MISC,Tibull
852,70457,70464,MISC,Properz
853,70478,70499,MISC,Contes de la Fontaine
854,70202,70209,PER,Boccace
855,70211,70218,PER,Voiture
856,70220,70228,PER,Grecourt
857,70230,70246,PER,Hoff mannswaldau
858,70478,70499,PER,Contes de la Fontaine
859,70202,70288,MISC,"Boccace, Voiture, Grecourt, Hoff mannswaldau, und dergleichen Zotenschriften geborgter"
860,70437,70443,PER,Catull
861,70445,70451,PER,Tibull
862,70457,70464,PER,Properz
863,70614,70615,PER,e
864,71008,71010,PER,er
865,70859,70868,PER,Hr. Verf.
866,71247,71259,MISC,ausländlsche
867,71247,71259,LOC,ausländlsche
868,71419,71426,LOC,England
869,71434,71477,MISC,The London dledlcal Journal Vol. VIII. Part
870,71438,71444,LOC,London
871,71479,71493,MISC,"I, JJ, et lIJ."
872,71494,71500,LOC,London
873,71501,71505,TIME,1787
874,71515,71550,MISC,An Essay on diffieult Labours. Part
875,71552,71553,MISC,J
876,71558,71566,PER,Th. ena.
877,71567,71573,LOC,London
878,71574,71578,TIME,1787
879,71587,71649,MISC,ATreatise on the Venom ofethe Viper: on the Ame. rlcan Poisons
880,71631,71634,LOC,Ame
881,71636,71641,LOC,rlcan
882,71651,71700,MISC,"and on te Cherry Laurel, and some other Vegetable"
883,71701,71708,MISC,Poisons
884,71710,71760,MISC,to which are annexed Otservations on the prlmitive
885,71761,71789,MISC,Structare of the Animal Body
886,71791,71846,MISC,difserent Experiments on the reproduetion ol the nerres
887,71848,71884,MISC,and a descriptlon os ne Canal ot tke
888,71941,71944,PER,L.A
889,71969,71993,ORG,Pfalzbayerisches Museum.
890,71969,71985,LOC,Pfalzbayerisches
891,71994,72000,LOC,Mannh.
892,72004,72008,MISC,Verl
893,72004,72008,ORG,Verl
894,72014,72022,MISC,Herausg.
895,72014,72022,ORG,Herausg.
896,72180,72195,PER,Hr. Prof. Klein
897,72199,72207,LOC,Mannheim
898,72262,72267,LOC,Pfalz
899,72482,72488,PER,Jacobi
900,72492,72500,PER,Schloßer
901,72547,72554,PER,Creuzer
902,72691,72712,ORG,Mannheimer Schaubühne
903,72758,72763,LOC,Spaen
904,72691,72701,LOC,Mannheimer
905,72758,72763,MISC,Spaen
906,72807,72823,TIME,16ten Jun. 1787.
907,72846,72857,MISC,ins Elisium
908,72981,72995,PER,weisen Medicls
909,72957,72964,PER,Apollos
910,73033,73040,PER,Dalberg
911,73145,73159,PER,Hrn. Verfasser
912,73164,73171,LOC,Elisium
913,73183,73187,PER,A. W
914,73210,73220,PER,F. Fontaua
915,73235,73243,PER,J. Slier
916,73245,73251,LOC,Londor
917,73252,73256,TIME,1787
918,73275,73319,MISC,Physiological Conjectnres concerning eertain
919,73320,73372,MISC,functions os the Human Economy in the Foetus and the
920,73373,73378,MISC,Adult
921,73383,73394,PER,James yzer.
922,73395,73401,LOC,London
923,73402,73406,TIME,1787
924,73415,73469,MISC,Memoirs of the Medical Society of London instituted in
925,73470,73483,MISC,the Vear 1773
926,73430,73455,ORG,Medical Society of London
927,73449,73455,LOC,London
928,73474,73483,TIME,Vear 1773
929,73485,73497,MISC,Vol. I. 8vo.
930,73498,73504,LOC,London
931,73505,73509,TIME,1787
932,73515,73519,MISC,Abbe
933,73515,73527,PER,Abbe Cavalli
934,73919,73970,MISC,"Gesangbuch nebst angehängten öffentlichen Gebethen,"
935,73971,74052,MISC,"zum Gebrauche der herzogl. Wirtembergisch katholischen Hofkapelle, auf gnädigsten"
936,73989,74036,ORG,herzogl. Wirtembergisch katholischen Hofkapelle
937,74053,74080,MISC,Befehl Sr. Herzogl. Durchl.
938,73998,74012,LOC,Wirtembergisch
939,74060,74062,PER,Sr
940,74064,74080,PER,Herzogl. Durchl.
941,74085,74102,MISC,Drucke übergeben.
942,74135,74139,TIME,1786
943,74144,74173,ORG,Verlage der hohen Carlsschule
944,74307,74327,TIME,Ende des Jahres 1786
945,74428,74431,PER,Rec
946,74510,74527,MISC,"Wirtembergischen,"
947,74528,74579,MISC,im katholischen Deutschlande noch immer nicht genug
948,74580,74602,MISC,belannten Gesangbuches
949,74510,74526,LOC,Wirtembergischen
950,74531,74556,LOC,katholischen Deutschlande
951,74767,74834,PER,"Hofprediger Werkmeister, Benedictiner aus der Reichsabtey Neresheim"
952,74636,74655,PER,Verfasser desselben
953,74813,74834,ORG,Reichsabtey Neresheim
954,74825,74834,LOC,Neresheim
955,74836,74842,PER,Diesem
956,74851,74857,PER,Herzog
957,74915,74942,ORG,seiner katholischen Gemeine
958,74972,74993,TIME,vor ungefähr 3 Jahren
959,75030,75051,ORG,katholische Hofkirche
960,75068,75074,PER,Hr. W.
961,75351,75363,ORG,Christenthum
962,75161,75177,ORG,protestantischen
963,75339,75363,MISC,practisches Christenthum
964,75420,75424,PER,Gott
965,75502,75511,MISC,Schöpfung
966,75502,75511,EVENT,Schöpfung
967,75553,75559,PER,Gottes
968,75585,75591,PER,Gottes
969,75656,75678,MISC,göttlichen Offenbarung
970,75689,75701,MISC,Worte Gottes
971,75656,75666,PER,göttlichen
972,75695,75701,PER,Gottes
973,75714,75725,EVENT,Geburt Jesu
974,75721,75725,PER,Jesu
975,75738,75749,EVENT,Leiden Jesu
976,75745,75749,PER,Jesu
977,75763,75780,EVENT,Auferstehung Jesu
978,75776,75780,PER,Jesu
979,75794,75810,EVENT,Himmelfahrt Jesu
980,75806,75810,PER,Jesu
981,75824,75839,PER,heiligen Geiste
982,75869,75882,ORG,Christenthums
983,75899,75912,ORG,Christenthume
984,75945,75949,EVENT,heil
985,75951,75961,EVENT,Abendmahle
986,75998,76002,PER,Jesu
987,76063,76075,ORG,christlichen
988,76207,76215,ORG,Christen
989,76235,76241,PER,Gottes
990,76264,76268,PER,Gott
991,76293,76297,PER,Gott
992,76338,76342,PER,Gott
993,76397,76403,PER,Gottes
994,77018,77030,ORG,christlichen
995,77080,77084,PER,Jesu
996,77213,77225,ORG,christlichen
997,78385,78389,PER,Gott
998,78419,78423,PER,Gott
999,78441,78456,EVENT,neuen Jahrstage
1000,78471,78517,TIME,am Geburts⸗und Namenstage Sr. Herzogl. Durchl.
1001,78474,78496,EVENT,Geburts⸗und Namenstage
1002,78497,78499,PER,Sr
1003,78501,78517,PER,Herzogl. Durchl.
1004,78534,78542,TIME,Frühling
1005,78560,78566,TIME,Sommer
1006,78584,78591,TIME,Herbste
1007,78609,78615,TIME,Winter
1008,78637,78647,TIME,Aerndezeit
1009,78669,78677,TIME,Weinlese
1010,78765,78776,LOC,Vaterlandes
1011,79415,79417,PER,er
1012,79387,79396,PER,Recensent
1013,79582,79603,PER,unser liebenswürdiger
1014,79622,79625,PER,ihm
1015,79604,79613,PER,Verfasser
1016,79876,79882,ORG,Herzog
1017,80068,80086,MISC,besondere Festtage
1018,80068,80086,EVENT,besondere Festtage
1019,80132,80145,ORG,Christenthums
1020,80471,80475,PER,Gott
1021,80557,80562,PER,Jesus
1022,80638,80657,MISC,heiligen Evangelien
1023,80752,80765,ORG,Christenthums
1024,80826,80834,ORG,Religion
1025,80840,80848,ORG,Religion
1026,80957,80965,ORG,Christen
1027,80991,81006,PER,Vater im Himmel
1028,81399,81403,PER,Gott
1029,81449,81457,ORG,Religion
1030,81837,81845,ORG,Religion
1031,82160,82185,MISC,neuen Berliner Gesangbuch
1032,82166,82174,LOC,Berliner
1033,82237,82249,ORG,christlicher
1034,82403,82406,PER,ich
1035,82558,82591,MISC,gemeinen lutherischen Gesangbuche
1036,82567,82579,PER,lutherischen
1037,82613,82624,PER,Recensenten
1038,82693,82697,PER,Gott
1039,82923,82950,MISC,Liede vom heigen Abendmahle
1040,82933,82950,EVENT,heigen Abendmahle
1041,83112,83119,PER,Herzogs
1042,83129,83133,PER,Verf
1043,83214,83223,LOC,Stuttgart
1044,83400,83408,LOC,deutsche
1045,83457,83467,EVENT,Abendmahls
1046,83605,83613,EVENT,Tod Jesu
1047,83609,83613,PER,Jesu
1048,83636,83646,PER,gottlichen
1049,83699,83702,PER,Rec
1050,83741,83750,LOC,Stuttgart
1051,83840,83853,TIME,im Jahre 1787
1052,83973,83980,LOC,Mainzer
1053,83973,83994,MISC,Mainzer Monathschrift
1054,84140,84183,ORG,in der katholischen Hofkapelle zu Stuttgart
1055,84147,84183,LOC,katholischen Hofkapelle zu Stuttgart
1056,84184,84192,LOC,deutsche
1057,84233,84259,PER,Hrn. Herzog von Wirtemberg
1058,84341,84350,MISC,Uiber die
1059,84351,84395,MISC,deutsche Meß/ und Abendmahlsanstalten in der
1060,84396,84432,MISC,katholischen Hofkapelle zu Stuttgart
1061,84396,84432,ORG,katholischen Hofkapelle zu Stuttgart
1062,84249,84259,LOC,Wirtemberg
1063,84351,84359,LOC,deutsche
1064,84396,84432,LOC,katholischen Hofkapelle zu Stuttgart
1065,84438,84477,MISC,Sendschreiben zur Belehrung der Mainzer
1066,84478,84513,MISC,Journalisten von geistlichen Sachen
1067,84470,84477,LOC,Mainzer
1068,84530,84534,TIME,1787
1069,84727,84730,PER,des
1070,84731,84741,PER,Verfassers
1071,84863,84878,PER,vortreffl. Verf
1072,85207,85218,LOC,Deutschland
1073,85191,85198,ORG,Fürsten
1074,85207,85218,PER,Deutschland
1075,85372,85381,ORG,Bischofes
1076,85464,85486,PER,gelehrte Sendschreiber
1077,85583,85586,PER,Rec
1078,85593,85625,PER,regierende Herzog von Wirtemberg
1079,85615,85625,LOC,Wirtemberg
1080,85724,85740,PER,Hofgeistlichkeit
1081,85788,85797,LOC,deutschen
1082,85815,85872,EVENT,Wiederauflebung der ehemaligen bischöflichen Jurisdiction
1083,85887,85946,EVENT,Herzogs Carl Alexanders Uibergang zur katholischen Religion
1084,85835,85872,ORG,ehemaligen bischöflichen Jurisdiction
1085,85846,85872,MISC,bischöflichen Jurisdiction
1086,85887,85910,PER,Herzogs Carl Alexanders
1087,85925,85946,ORG,katholischen Religion
1088,86162,86190,ORG,"Katholiken, die in Stuttgart"
1089,86191,86196,ORG,leben
1090,86091,86098,ORG,Didcese
1091,86107,86116,ORG,Stuttgart
1092,86054,86079,PER,Fürstbischof von Constanz
1093,86071,86079,LOC,Constanz
1094,86107,86116,LOC,Stuttgart
1095,86181,86190,LOC,Stuttgart
1096,86212,86226,ORG,Hofgeistlichen
1097,86250,86256,PER,Papste
1098,86400,86421,MISC,Mainzer Monathschrift
1099,86340,86372,PER,Widerleger unsers Sendschreibens
1100,86400,86407,LOC,Mainzer
1101,86400,86421,ORG,Mainzer Monathschrift
1102,86486,86514,PER,Verfasser des Sendschreibens
1103,86524,86527,PER,Rec
1104,86565,86588,PER,Hofprediger Werkmeister
1105,86697,86711,PER,biedern Mannes
1106,86780,86784,PER,H. W
1107,86869,86877,ORG,Religion
1108,87379,87406,LOC,im katholischen Deutschland
1109,87578,87587,MISC,gothische
1110,87122,87130,ORG,Religion
1111,87351,87361,EVENT,Aufklärung
1112,87382,87394,ORG,katholischen
1113,87458,87470,ORG,Christenthum
1114,87769,87781,MISC,verdeutschte
1115,87646,87658,ORG,Protestanten
1116,87823,87834,ORG,katholische
1117,87946,87956,MISC,Canonisten
1118,87946,87956,ORG,Canonisten
1119,88713,88717,PER,H. V
1120,88826,88830,PER,S. Z
1121,88887,88894,PER,Linne's
1122,88849,88902,MISC,"Pflanzenphilosophie, im Auszuge, nach Linne's Methode"
1123,88904,88944,MISC,In scientia naturali principia veritatis
1124,88945,88978,MISC,obseruationibus confirmari debent
1125,88980,88984,PER,Linn
1126,88986,88994,LOC,Augoburg
1127,89002,89020,PER,Joseph Wolffischen
1128,89002,89033,LOC,Joseph Wolffischen Buchhandlung
1129,89002,89033,ORG,Joseph Wolffischen Buchhandlung
1130,89035,89039,TIME,1787
1131,89105,89112,PER,Linne s
1132,89105,89136,MISC,Linne s botanischer Philosophie
1133,89053,89062,PER,Recensent
1134,89174,89183,LOC,deutscher
1135,89332,89338,LOC,Altona
1136,89346,89354,TIME,18. Dec.
1137,89358,89362,TIME,v. J
1138,89419,89445,PER,berühmte Gelehrte Joh. Jas
1139,89447,89475,PER,"Dusch, Justizrath, und Pros."
1140,89476,89484,MISC,im ho. J
1141,89483,89484,PER,J
1142,89530,89590,MISC,Jacquins Anleitung zur Pflanzenkenntniß nach Linne's Methode
1143,89530,89538,PER,Jacquins
1144,89575,89582,PER,Linne's
1145,89592,89596,LOC,Wien
1146,89598,89602,TIME,1785
1147,89955,89961,PER,Copist
1148,90187,90193,MISC,Mimose
1149,90199,90205,MISC,Dionäe
1150,90233,90238,PER,Ellis
1151,90233,90246,MISC,Ellis und ill
1152,90243,90246,PER,ill
1153,90396,90406,MISC,Staubmoose
1154,90415,90428,MISC,Flechtenarten
1155,90438,90447,MISC,Mistpilze
1156,90498,90503,MISC,Gluma
1157,90573,90577,MISC,Balg
1158,90584,90592,MISC,Kornbalg
1159,90608,90612,MISC,Gras
1160,90624,90632,MISC,Kornbalg
1161,90656,90662,MISC,Gräser
1162,90667,90680,MISC,Getreidearten
1163,90698,90718,MISC,dconomischen Botanik
1164,90784,90797,MISC,Getreidearten
1165,90808,90814,MISC,Gräser
1166,90824,90832,MISC,Kätzchen
1167,90844,90855,MISC,Nußkätzchen
1168,90919,90926,PER,Jacquin
1169,90950,90955,PER,Linnè
1170,91633,91647,PER,Herren Schrank
1171,91652,91659,PER,Jacquin
1172,91708,91791,PER,"Fr. Exter, Prof. und Consistorialassessor, berühmt wegen seiner ausgebr. numiomatis"
1173,91696,91707,MISC,Zweybrücken
1174,91696,91707,LOC,Zweybrücken
1175,91781,91791,MISC,numiomatis
1176,91805,91822,TIME,im 7a Lebensjahre
1177,91808,91822,MISC,7a Lebensjahre
1178,91827,91835,TIME,11. Dec.
1179,91864,91867,PER,Joh
1180,91869,91933,PER,"Fried. Gmelin's, der W. u. A. Doctors, der letztern öffentlichen"
1181,91934,91967,PER,ordentlichen Lehrers in Göttingen
1182,91968,91987,MISC,Abhandlung über die
1183,91890,91906,MISC,W. u. A. Doctors
1184,91958,91967,LOC,Göttingen
1185,91988,92000,MISC,Wurmtrockniß
1186,92014,92021,ORG,Crusius
1187,92002,92009,LOC,Leipzig
1188,92014,92021,MISC,Crusius
1189,92014,92021,PER,Crusius
1190,92023,92027,TIME,1787
1191,92256,92268,MISC,Wurmtrockniß
1192,92908,92910,PER,er
1193,92858,92876,PER,Herrn Prof. Gmelin
1194,93054,93063,PER,Verfasser
1195,93074,93088,ORG,konigl. Kammer
1196,93329,93363,PER,Herrn Viceberghauptmanns v. Trebra
1197,93394,93402,LOC,Berliner
1198,93394,93428,ORG,Berliner Naturforsch. Gesellschaft
1199,93452,93461,MISC,Borkkäfer
1200,93471,93475,MISC,Derm
1201,93509,93533,MISC,"polygraphus, typographus"
1202,93477,93486,MISC,capucinus
1203,93488,93497,MISC,piniperda
1204,93499,93507,MISC,colythus
1205,93543,93565,MISC,Cerambyx inquisitor L.
1206,93567,93581,PER,Laichartingers
1207,93567,93600,MISC,Laichartingers Rhagium inquisitor
1208,93846,93865,PER,Herrn Prof. Wunsche
1209,93825,93834,PER,Recensent
1210,93918,93927,MISC,Waldbäume
1211,93933,93943,MISC,Jagdthiere
1212,93988,93996,MISC,Jnsecten
1213,94085,94093,MISC,Jnsecten
1214,94111,94124,MISC,Baumgattungen
1215,94152,94160,MISC,Laubholz
1216,94203,94212,MISC,Nadelholz
1217,94246,94250,MISC,Cocc
1218,94252,94259,MISC,cembrae
1219,94293,94310,MISC,Prachtkäferlarven
1220,94328,94345,MISC,Buprestis quereus
1221,94347,94356,PER,Recensent
1222,94368,94384,MISC,Buprest. mariana
1223,94506,94523,ORG,Erzstift Salzburg
1224,94506,94523,LOC,Erzstift Salzburg
1225,94452,94463,MISC,Borkenkäfer
1226,94536,94544,MISC,Jnsecten
1227,94605,94613,MISC,Jnsecten
1228,94872,94879,PER,Recens.
1229,94923,94937,LOC,Oberosterreich
1230,94958,94970,MISC,Wurmtrockniß
1231,95104,95119,LOC,untern Vierteln
1232,94997,95001,TIME,1784
1233,95026,95036,LOC,Jnnviertel
1234,95079,95091,LOC,Oesterreichs
1235,95120,95139,TIME,seit 3 bis 4 Jahren
1236,95312,95327,TIME,3 bis 4 Stunden
1237,95409,95432,PER,seiner dortigen Freunde
1238,95353,95366,TIME,1785 im April
1239,95375,95384,PER,Recensent
1240,95445,95456,LOC,Hagerstraße
1241,95631,95635,MISC,Derm
1242,95637,95648,MISC,typographus
1243,95890,95905,TIME,im Herbste 1784
1244,95858,95875,LOC,Jm Salzburgischen
1245,95880,95889,PER,Recensent
1246,95927,95940,MISC,dieses Käfers
1247,95941,95965,LOC,in der Gegend von Laufen
1248,95967,95991,LOC,im Salzburghofner Forste
1249,95997,96010,LOC,am Haunsperge
1250,96057,96064,MISC,Fichten
1251,96169,96173,MISC,Derm
1252,96175,96186,MISC,typographus
1253,96260,96265,MISC,Borke
1254,96581,96590,PER,Recensent
1255,96644,96649,MISC,Borke
1256,96933,96952,ORG,Hannöversche Kammer
1257,96859,96868,PER,Recensent
1258,96933,96945,LOC,Hannöversche
1259,97027,97046,MISC,schwarzen Holzwurms
1260,97092,97108,MISC,Borkenkäferarten
1261,97260,97266,TIME,Winter
1262,97319,97335,TIME,Jm April und May
1263,97350,97358,LOC,im Harze
1264,97363,97377,LOC,Thüringerwalde
1265,98054,98059,MISC,Borke
1266,98193,98203,TIME,Heumonathe
1267,98292,98297,MISC,Borke
1268,98438,98442,MISC,Derm
1269,98444,98455,MISC,typographus
1270,98491,98496,MISC,Borke
1271,98842,98848,MISC,Tanneu
1272,98850,98857,MISC,Fichten
1273,98859,98866,MISC,Kiefern
1274,98872,98879,MISC,Lerchen
1275,98928,98946,TIME,von 1473 bis jetzt
1276,98999,99016,LOC,von 1778 bis 1786
1277,98899,98936,EVENT,seiner Verwüstungen im Harze von 1473
1278,98919,98927,LOC,im Harze
1279,98979,98984,LOC,Harze
1280,98999,99016,TIME,von 1778 bis 1786
1281,99069,99086,TIME,von 1781 bis 1786
1282,99054,99068,LOC,Communionharze
1283,99322,99333,PER,Herr Gmelin
1284,99362,99365,PER,Rec
1285,99412,99451,MISC,Ueber die Mittel gegen die Wurmtrockniß
1286,100302,100321,TIME,im ersten Frühlinge
1287,100340,100368,TIME,im Herbste bis zur Frostzeit
1288,100724,100744,TIME,in 24 bis 48 Stunden
1289,100774,100779,MISC,Borke
1290,100895,100900,MISC,Borte
1291,101001,101006,MISC,Borke
1292,101079,101089,TIME,im Herbste
1293,101436,101439,PER,Wir
1294,101629,101633,PER,Alvd
1295,101655,101707,MISC,"Fabeln und Geschichten zum Unterricht für Kinder, in"
1296,101708,101746,MISC,Absicht auf ihre Behandlung der Thiere
1297,101752,101769,PER,Miß Sarah Trimmer
